Scode,Coname,NewsDt,NewsID,Newsmedia,Buyernm,Sellernm,Subnm,Eqtrart,MAprice,Currut,Ifrumor,State,corporation_name
股票代码,公司简称,新闻日期,新闻ID,新闻来源,买方名称,卖方名称,标的方名称,转让比例,并购价格,货币单位,是否为传闻,说明,卖方名称
000526,银润投资,2015-08-10,D399374702,和讯网,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-10,D399374703,金融界,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-10,D2072454086,网易,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-10,P1016436334,网易,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-11,F1344123785,凤凰财经,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-13,P749075646,东方财富网,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-13,P749075647,凤凰财经,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-13,D710394288,网易,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-13,F1491774918,和讯网,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-13,F1491774919,新浪,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-14,N749105437,凤凰财经,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-14,N749105438,华股财经,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-17,M749135228,东方财富网,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-17,M749135229,中金在线,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-08-21,Q454949570,证券之星,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000526,银润投资,2015-11-28,R591830602,新财界,银润投资,无,学大教育股权,100.00%,23亿元,人民币,否,无,学大教育股权
000527,美的电器,2007-11-14,A2050355238,挖贝网,美的电器,无,小天鹅,0,0,未知,是,无,小天鹅
000527,美的电器,2008-02-13,N396940876,搜狐财经,美的电器,国联集团,小天鹅股权,24.01%,0,未知,是,无,国联集团
000527,美的电器,2008-03-04,N1285735819,搜狐财经,美的电器,国联集团,小天鹅股权,24.01%,16.8亿元,人民币,否,无,国联集团
000527,美的电器,2011-08-23,D1858681316,和讯网,美的电器,无,新飞冰箱,0,0,未知,是,证实为谣言,新飞冰箱
000527,美的电器,2011-08-23,L1063464319,搜狐财经,美的电器,无,新飞冰箱,0,0,未知,是,证实为谣言,新飞冰箱
000528,柳工,2012-02-27,G609052883,东方财富网,柳工,无,桂林机床股份有限公司,0,25.5亿元,人民币,是,无,桂林机床股份有限公司
000528,柳工,2012-11-27,E102034971,网易,柳工、美卓公司,无,韶瑞重工有限公司股权,75.00%,0,未知,否,无,韶瑞重工有限公司股权
000528,柳工,2012-11-27,L2128232107,第1财经,柳工、美卓公司,无,韶瑞重工有限公司股权,75.00%,0,未知,否,无,韶瑞重工有限公司股权
000531,穗恒运A,2008-04-07,Q252602432,搜狐,穗恒运A,无,广州证券部分股权,0,0,未知,否,无,广州证券部分股权
000531,穗恒运A,2009-06-10,C497917393,金融界,穗恒运A,无,广州证券部分股权,0,0,未知,否,无,广州证券部分股权
000533,万家乐,2007-01-05,P1236668248,北方网,万家乐,无,番禺天顺100%股权,100.00%,0,未知,否,无,番禺天顺100%股权
000533,万家乐,2007-01-05,R1939900353,搜狐,万家乐,无,番禺天顺100%股权,100.00%,0,未知,否,无,番禺天顺100%股权
000533,万家乐,2007-01-05,L1886430813,新浪,万家乐,无,番禺天顺100%股权,100.00%,0,未知,否,无,番禺天顺100%股权
000533,万家乐,2007-01-05,G1282519565,中国经济网,万家乐,无,番禺天顺100%股权,100.00%,0,未知,否,无,番禺天顺100%股权
000534,汕电力,2006-07-17,P1312206662,新浪,万泽集团,汕头市电力开发公司,汕电力6039.79万股(占总股本的29%)股份,29.00%,1.77亿元,人民币,否,无,汕头市电力开发公司
000534,万泽股份,2011-12-01,F356133782,凤凰财经,万泽股份,无,深圳市万泽房地产开发有限公司47.75％股权、常州万泽天海置业有限公司100％股权,深圳市万泽房地产开发有限公司47.75％；常州万泽天海置业有限公司100％,7.45亿元,人民币,否,无,深圳市万泽房地产开发有限公司47.75％股权、常州万泽天海置业有限公司100％股权
000534,万泽股份,2011-12-01,K949030432,金融界,万泽股份,无,深圳市万泽房地产开发有限公司47.75％股权、常州万泽天海置业有限公司100％股权,深圳市万泽房地产开发有限公司47.75％；常州万泽天海置业有限公司100％,7.45亿元,人民币,否,无,深圳市万泽房地产开发有限公司47.75％股权、常州万泽天海置业有限公司100％股权
000534,万泽股份,2011-12-01,F356133783,搜狐财经,万泽股份,无,深圳市万泽房地产开发有限公司47.75％股权、常州万泽天海置业有限公司100％股权,深圳市万泽房地产开发有限公司47.75％；常州万泽天海置业有限公司100％,7.45亿元,人民币,否,无,深圳市万泽房地产开发有限公司47.75％股权、常州万泽天海置业有限公司100％股权
000534,万泽股份,2011-12-01,F356133784,网易,万泽股份,无,深圳市万泽房地产开发有限公司47.75％股权、常州万泽天海置业有限公司100％股权,深圳市万泽房地产开发有限公司47.75％；常州万泽天海置业有限公司100％,7.45亿元,人民币,否,无,深圳市万泽房地产开发有限公司47.75％股权、常州万泽天海置业有限公司100％股权
000536,闽闽东,2009-12-31,L2000065824,和讯网,闽闽东,无,中华映管,0,0,未知,否,无,中华映管
000536,闽闽东,2009-12-31,L1164709386,华讯网,闽闽东,无,中华映管,0,0,未知,否,无,中华映管
000536,闽闽东,2009-12-31,L1164709387,腾讯网,闽闽东,无,中华映管,0,0,未知,否,无,中华映管
000536,闽闽东,2010-12-01,Q743757187,金融界,闽闽东,华映百慕大、华映纳闽、福日电子,福建华显、深圳华显、华冠光电和华映视讯等四家液晶模组生产公司各75%的股权以及206基地资产,福建华显75%；深圳华显75%；华冠光电75%；华映视讯75%,0,未知,否,无,华映百慕大、华映纳闽、福日电子
000536,华映科技,2012-12-17,M1865371405,凤凰财经,华映科技,TCL,无,0,0,未知,是,证实为谣言,TCL
000536,华映科技,2012-12-17,F2139132251,光明网,华映科技,TCL,无,0,0,未知,是,证实为谣言,TCL
000536,华映科技,2012-12-17,D40467625,网易,华映科技,TCL,无,0,0,未知,是,证实为谣言,TCL
000536,华映科技,2012-12-18,N216897796,东方财富网,华映科技,冠捷科技,捷联电子,0,0,未知,是,无,捷联电子
000536,华映科技,2012-12-18,P706557583,凤凰财经,华映科技,TCL,华星光电,0,0,未知,是,无,TCL
000536,华映科技,2012-12-18,N216897797,网易,华映科技,冠捷科技,捷联电子,0,0,未知,是,无,捷联电子
000536,华映科技,2012-12-19,P706557584,金融界,华映科技,TCL,华星光电,0,0,未知,是,无,TCL
000536,华映科技,2012-12-19,P706557585,网易,华映科技,TCL,华星光电,0,0,未知,是,无,TCL
000536,华映科技,2015-10-07,G1149927469,和讯网,华映科技,无,昆山凌达光电科技有限公司、深圳旭茂光电技术有限公司及昆山和霖光电高科有限公司100%股权,昆山凌达光电科技有限公司100%；深圳旭茂光电技术有限公司100%；昆山和霖光电高科有限公司100%,0,未知,否,重组失败,昆山凌达光电科技有限公司、深圳旭茂光电技术有限公司及昆山和霖光电高科有限公司100%股权
000536,华映科技,2015-10-07,Q1127501044,全景网,华映科技,无,昆山凌达光电科技有限公司、深圳旭茂光电技术有限公司及昆山和霖光电高科有限公司100%股权,昆山凌达光电科技有限公司100%；深圳旭茂光电技术有限公司100%；昆山和霖光电高科有限公司100%,0,未知,否,重组失败,昆山凌达光电科技有限公司、深圳旭茂光电技术有限公司及昆山和霖光电高科有限公司100%股权
000536,华映科技,2015-10-07,Q792201415,新财界,华映科技,无,昆山凌达光电科技有限公司、深圳旭茂光电技术有限公司及昆山和霖光电高科有限公司100%股权,昆山凌达光电科技有限公司100%；深圳旭茂光电技术有限公司100%；昆山和霖光电高科有限公司100%,0,未知,否,重组失败,昆山凌达光电科技有限公司、深圳旭茂光电技术有限公司及昆山和霖光电高科有限公司100%股权
000536,华映科技,2015-10-07,G1149927470,中金在线,华映科技,无,昆山凌达光电科技有限公司、深圳旭茂光电技术有限公司及昆山和霖光电高科有限公司100%股权,昆山凌达光电科技有限公司100%；深圳旭茂光电技术有限公司100%；昆山和霖光电高科有限公司100%,0,未知,否,重组失败,昆山凌达光电科技有限公司、深圳旭茂光电技术有限公司及昆山和霖光电高科有限公司100%股权
000536,华映科技,2015-10-07,P948242782,搜狐,华映科技,无,昆山凌达光电科技有限公司、深圳旭茂光电技术有限公司及昆山和霖光电高科有限公司100%股权,昆山凌达光电科技有限公司100%；深圳旭茂光电技术有限公司100%；昆山和霖光电高科有限公司100%,0,未知,否,重组失败,昆山凌达光电科技有限公司、深圳旭茂光电技术有限公司及昆山和霖光电高科有限公司100%股权
000537,广宇发展,2012-02-27,N891099107,和讯网,广宇发展,鲁能集团,土地储备资产,0,0,未知,是,无,鲁能集团
000537,广宇发展,2012-02-27,N891099108,CCTV经济网,广宇发展,鲁能集团,土地储备资产,0,0,未知,是,无,鲁能集团
000537,广宇发展,2013-11-15,Q1687091992,赢商新闻,广宇发展,鲁能集团在内的3个交易对象,多项房地产资产,0,124.84亿元,人民币,否,无,多项房地产资产
000537,广宇发展,2016-10-21,P1080450123,金融界,广宇发展,鲁能集团；世纪恒美,重庆鲁能34.50%股权、宜宾鲁能65%股权、鲁能亘富100%股权、顺义新城100%股权；重庆鲁能英大30%股权,重庆鲁能34.50%；宜宾鲁能65%；鲁能亘富100%；顺义新城100%；重庆鲁能英大30%,91.1117亿元,人民币,否,无,鲁能集团；世纪恒美
000538,云南白药,2012-11-28,R2050602616,金融界,云南白药,云南白药控股有限公司,云南省药物研究所股权,100.00%,0,未知,否,无,云南省药物研究所股权
000538,云南白药,2014-02-21,C473369996,凤凰财经,云南白药,无,清逸堂40%股权,40.00%,8131.74万元,人民币,否,无,清逸堂40%股权
000538,云南白药,2014-02-21,C473369997,新浪,云南白药,无,清逸堂40%股权,40.00%,8131.74万元,人民币,否,无,清逸堂40%股权
000538,云南白药,2014-02-24,C473369998,东方财富网,云南白药,无,清逸堂40%股权,40.00%,8131.74万元,人民币,否,无,清逸堂40%股权
000538,云南白药,2015-12-17,Q1349202615,新财界,云南白药,红塔立异投资股份限制公司部分股东,红塔立异投资股份限制公司100%股权,100.00%,0,未知,否,并购失败,红塔立异投资股份限制公司部分股东
000538,云南白药,2019-05-09,P1256335798,搜狐财经,云南白药集团,无,云南白药控股,0,0,未知,否,无,云南白药控股
000538,云南白药,2019-05-09,P1256335799,金融界,云南白药集团,无,云南白药控股,0,0,未知,否,无,云南白药控股
000539,粤电力A,2011-11-23,H1169395485,第1财经,东方证券,粤电集团,深圳市广前电力有限公司60%股权；广东惠州天然气发电有限公司35%股权；广东粤电石碑山风能开发有限公司40%股权；广东惠州平海发电厂有限公司45%股权；广东红海湾发电有限公司40%股权；广东国华粤电台山发电有限公司20%股权；广东省电力工业燃料有限公司15%股权,深圳市广前电力有限公司60%；广东惠州天然气发电有限公司35%；广东粤电石碑山风能开发有限公司40%；广东惠州平海发电厂有限公司45%；广东红海湾发电有限公司40%；广东国华粤电台山发电有限公司20%；广东省电力工业燃料有限公司15%,74.63亿元,人民币,否,无,粤电集团
000540,中天城投,2015-09-16,A540280741,新财界,贵阳金融控股有限公司,中科英华高手艺股份有限公司、上海中科英华科技生长有限公司,铜箔（惠州）有限公司100%股权,100.00%,0,未知,否,无,铜箔（惠州）有限公司100%股权
000540,中天城投,2015-09-17,M237390477,新财界,贵阳金控,中科英华、上海中科,团结铜箔100%股权,20.00%,20亿元,人民币,否,无,中科英华、上海中科
000540,中天城投,2017-03-30,E90526537,赢商网,中天城投,无,成都市锦江区春熙路地块,0,0,未知,是,无,成都市锦江区春熙路地块
000543,皖能电力,2015-07-14,M1849150228,新浪,皖能电力,皖能集团,国电铜陵25%股权、国电蚌埠30%股权,国电铜陵25%；国电蚌埠30%,16.2亿元,人民币,否,无,皖能集团
000543,皖能电力,2015-09-09,G1458989901,新财界,皖能电力,安徽省能源团体有限公司,国电铜陵发电有限公司25%股权、国电蚌埠发电有限公司30%股权、安徽淮南洛能发电有限责任公司46%股权,国电铜陵发电有限公司25%；国电蚌埠发电有限公司30%；安徽淮南洛能发电有限责任公司46%,0,未知,否,无,安徽省能源团体有限公司
000543,皖能电力,2018-03-06,H824282430,证券时报网,皖能电力,皖能集团,神皖能源49%股权,49.00%,45.99亿元,人民币,否,无,皖能集团
000543,皖能电力,2018-03-06,M400747874,中国证券网,皖能电力,皖能集团,神皖能源49%股权,49.00%,45.99亿元,人民币,否,无,皖能集团
000543,皖能电力,2018-03-07,C2018459110,东方财富网,皖能电力,皖能集团,神皖能源49%股权,49.00%,45.99亿元,人民币,否,无,皖能集团
000543,皖能电力,2018-03-07,C2018459111,证券时报网,皖能电力,皖能集团,神皖能源49%股权,49.00%,45.99亿元,人民币,否,无,皖能集团
000543,皖能电力,2018-03-07,C2018459112,中国金融信息网,皖能电力,皖能集团,神皖能源49%股权,49.00%,45.99亿元,人民币,否,无,皖能集团
000543,皖能电力,2018-03-07,C2018459113,中证网,皖能电力,皖能集团,神皖能源49%股权,49.00%,45.99亿元,人民币,否,无,皖能集团
000543,皖能电力,2018-03-07,C2018459109,和讯网,皖能电力,皖能集团,神皖能源49%股权,49.00%,45.99亿元,人民币,否,无,皖能集团
000543,皖能电力,2018-03-07,C2018459108,全景网,皖能电力,皖能集团,神皖能源49%股权,49.00%,45.99亿元,人民币,否,无,皖能集团
000543,皖能电力,2018-03-08,A1134123760,工业电气网,皖能电力,皖能集团,神皖能源49%股权,49.00%,45.99亿元,人民币,否,无,皖能集团
000544,中原环保,2008-12-03,C258115824,和讯网,中原环保,无,河南省十几个地级市的污水处理厂,0,0,未知,是,无,河南省十几个地级市的污水处理厂
000544,中原环保,2008-12-03,D528693398,和讯网,中原环保,无,河南省十几个地级市的污水处理厂,0,0,未知,是,证实为谣言,河南省十几个地级市的污水处理厂
000544,中原环保,2015-09-08,L32496402,新财界,中原环保,郑州投资控股有限公司,郑州市郑东新区水务有限公司100%股权,100.00%,0,未知,否,无,郑州投资控股有限公司
000545,吉林制药,2008-09-03,Q246569062,新浪,吉林制药,青海省滨地钾肥股份有限公司,滨地钾肥100%的股权，以及青海冷湖滨地钾肥股份有限公司合法拥有的采矿权、土地使用权,滨地钾肥100%,0,未知,否,无,青海省滨地钾肥股份有限公司
000545,金浦钛业,2018-08-24,C498165158,南方财富,金浦钛业,无,古纤道绿色纤维100%股权,100%,56亿元,人民币,否,无,古纤道绿色纤维100%股权
000545,金浦钛业,2019-05-16,F1503916313,中国网,金浦钛业,无,古纤道绿色纤维100%股权,100%,56亿元,人民币,否,无,古纤道绿色纤维100%股权
000545,金浦钛业,2019-05-16,F1503916314,中金在线,金浦钛业,无,古纤道绿色纤维100%股权,100%,56亿元,人民币,否,无,古纤道绿色纤维100%股权
000545,金浦钛业,2019-05-16,Q739764366,财信网,金浦钛业,无,古纤道绿色纤维100%股权,100%,56亿元,人民币,否,无,古纤道绿色纤维100%股权
000545,金浦钛业,2019-07-29,Q1163401105,新浪,金浦钛业,金浦东部投资、古纤道新材料和前海久银发行股份,古纤道绿色纤维100%股权,100%,56亿元,人民币,否,重组失败,古纤道绿色纤维100%股权
000545,金浦钛业,2019-07-29,Q1163401107,中国网,金浦钛业,金浦东部投资、古纤道新材料和前海久银发行股份,古纤道绿色纤维100%股权,100%,56亿元,人民币,否,重组失败,古纤道绿色纤维100%股权
000545,金浦钛业,2019-07-29,Q1163401104,中国经济网,金浦钛业,金浦东部投资、古纤道新材料和前海久银发行股份,古纤道绿色纤维100%股权,100%,56亿元,人民币,否,重组失败,古纤道绿色纤维100%股权
000545,金浦钛业,2019-07-29,Q1163401106,搜狐财经,金浦钛业,金浦东部投资、古纤道新材料和前海久银发行股份,古纤道绿色纤维100%股权,100%,56亿元,人民币,否,重组失败,古纤道绿色纤维100%股权
000546,光华控股,2009-05-19,A1923236686,和讯网,江苏开元国际集团轻工业品进出口股份有限公司,无,光华控股,0,0,未知,是,证实为谣言,光华控股
000546,光华控股,2009-05-19,A1923236687,新浪,江苏开元国际集团轻工业品进出口股份有限公司,无,光华控股,0,0,未知,是,证实为谣言,光华控股
000546,光华控股,2013-12-09,F358604474,中金在线,光华控股,无,互助金圆100%的股权,100.00%,0,未知,否,无,互助金圆100%的股权
000547,闽福发A,2014-09-25,C1302468861,搜狐财经,闽福发,防御院、航天资产、晨光创投等,南京长峰100%股权,100.00%,19.65亿元,人民币,否,无,南京长峰100%股权
000547,闽福发A,2014-09-25,C1302468862,中证网,闽福发,防御院、航天资产、晨光创投等,南京长峰100%股权,100.00%,19.65亿元,人民币,否,无,南京长峰100%股权
000547,闽福发A,2014-09-26,C1302468863,凤凰财经,闽福发,防御院、航天资产、晨光创投等,南京长峰100%股权,100.00%,19.65亿元,人民币,否,无,南京长峰100%股权
000547,闽福发A,2014-09-26,F1239284176,华讯网,闽福发,防御院、航天资产、晨光创投等,南京长峰100%股权,100.00%,19.65亿元,人民币,否,无,南京长峰100%股权
000547,闽福发A,2014-09-26,C1382393728,金融界,闽福发,防御院、航天资产、晨光创投等,南京长峰100%股权,100.00%,19.65亿元,人民币,否,无,南京长峰100%股权
000547,闽福发A,2014-09-26,F1239284177,搜狐,闽福发,防御院、航天资产、晨光创投等,南京长峰100%股权,100.00%,19.65亿元,人民币,否,无,南京长峰100%股权
000547,闽福发A,2014-09-26,F1239284178,网易,闽福发,防御院、航天资产、晨光创投等,南京长峰100%股权,100.00%,19.65亿元,人民币,否,无,南京长峰100%股权
000547,闽福发A,2014-09-26,F1239284179,中国网,闽福发,防御院、航天资产、晨光创投等,南京长峰100%股权,100.00%,19.65亿元,人民币,否,无,南京长峰100%股权
000547,闽福发A,2014-09-26,C1382393729,中新网,闽福发,防御院、航天资产、晨光创投等,南京长峰100%股权,100.00%,19.65亿元,人民币,否,无,南京长峰100%股权
000547,闽福发A,2014-09-26,C1382393730,东方财富网,闽福发,防御院、航天资产、晨光创投等,南京长峰100%股权,100.00%,19.65亿元,人民币,否,无,南京长峰100%股权
000547,闽福发A,2014-09-26,F1239284180,凤凰财经,闽福发,防御院、航天资产、晨光创投等,南京长峰100%股权,100.00%,19.65亿元,人民币,否,无,南京长峰100%股权
000547,闽福发A,2014-09-26,C1382393727,和讯网,闽福发,防御院、航天资产、晨光创投等,南京长峰100%股权,100.00%,19.65亿元,人民币,否,无,南京长峰100%股权
000547,航天发展,2016-12-16,M123260692,金融界,航天发展,公安部第三研究所等11名交易对象,锐安科技66%股权,66.00%,14.94亿元,人民币,否,无,锐安科技66%股权
000551,创元科技,2009-12-14,C900285345,和讯网,创元科技,创元投资集团等,抚顺高科股权,43.00%,3.46亿元,人民币,否,无,抚顺高科股权
000551,创元科技,2009-12-14,G1405847231,网易,创元科技,创元投资集团等,抚顺高科股权,43.00%,3.46亿元,人民币,否,无,抚顺高科股权
000551,创元科技,2009-12-14,N2029573262,金融界,创元科技,创元投资集团等,抚顺高科股权,43.00%,3.46亿元,人民币,否,无,抚顺高科股权
000551,创元科技,2009-12-14,A563861823,搜狐,创元科技,创元投资集团等,抚顺高科股权,43.00%,3.46亿元,人民币,否,无,抚顺高科股权
000551,创元科技,2009-12-14,A374988159,网易,创元科技,创元投资集团等,抚顺高科股权,43.00%,3.46亿元,人民币,否,无,抚顺高科股权
000551,创元科技,2010-05-21,C452384738,和讯网,创元科技,创元投资集团,位于苏州新区珠江路508-3号的房屋建（构）筑物、相关辅助设施及土地使用权,0,0,未知,否,无,创元投资集团
000552,靖远煤电,2011-11-09,F1843885439,网易,靖远煤电,靖远煤业集团有限责任公司,煤炭生产矿井及其他相关单位的生产、经营资产,0,0,未知,否,无,靖远煤业集团有限责任公司
000552,靖远煤电,2012-05-02,Q1246349970,第一财经,靖远煤电,靖煤集团,白银洁能热电有限责任公司、靖远煤业工程勘察设计有限公司、甘肃晶虹储运有限公司100%的股权，红会一矿、红会四矿、魏家地矿、大水头矿、宝积山矿的经营性资产及负债，煤炭运销公司、物资供应公司、设备租赁公司等煤炭辅助生产单位的经营性资产及负债,白银洁能热电有限责任公司100%；靖远煤业工程勘察设计有限公司100%；甘肃晶虹储运有限公司100%,29.66亿元,人民币,否,无,靖煤集团
000552,靖远煤电,2012-05-03,L308563711,CCTV经济网,靖远煤电,靖煤集团,白银洁能热电有限责任公司、靖远煤业工程勘察设计有限公司、甘肃晶虹储运有限公司100%的股权，红会一矿、红会四矿、魏家地矿、大水头矿、宝积山矿的经营性资产及负债，煤炭运销公司、物资供应公司、设备租赁公司等煤炭辅助生产单位的经营性资产及负债,白银洁能热电有限责任公司100%；靖远煤业工程勘察设计有限公司100%；甘肃晶虹储运有限公司100%,29.66亿元,人民币,否,无,靖煤集团
000552,靖远煤电,2012-05-03,Q1246349971,第一财经,靖远煤电,靖煤集团,白银洁能热电有限责任公司、靖远煤业工程勘察设计有限公司、甘肃晶虹储运有限公司100%的股权，红会一矿、红会四矿、魏家地矿、大水头矿、宝积山矿的经营性资产及负债，煤炭运销公司、物资供应公司、设备租赁公司等煤炭辅助生产单位的经营性资产及负债,白银洁能热电有限责任公司100%；靖远煤业工程勘察设计有限公司100%；甘肃晶虹储运有限公司100%,29.66亿元,人民币,否,无,靖煤集团
000552,靖远煤电,2012-05-03,E308067497,凤凰财经,靖远煤电,靖煤集团,白银洁能热电有限责任公司、靖远煤业工程勘察设计有限公司、甘肃晶虹储运有限公司100%的股权，红会一矿、红会四矿、魏家地矿、大水头矿、宝积山矿的经营性资产及负债，煤炭运销公司、物资供应公司、设备租赁公司等煤炭辅助生产单位的经营性资产及负债,白银洁能热电有限责任公司100%；靖远煤业工程勘察设计有限公司100%；甘肃晶虹储运有限公司100%,29.66亿元,人民币,否,无,靖煤集团
000552,靖远煤电,2012-05-03,L308563712,和讯网,靖远煤电,靖煤集团,白银洁能热电有限责任公司、靖远煤业工程勘察设计有限公司、甘肃晶虹储运有限公司100%的股权，红会一矿、红会四矿、魏家地矿、大水头矿、宝积山矿的经营性资产及负债，煤炭运销公司、物资供应公司、设备租赁公司等煤炭辅助生产单位的经营性资产及负债,白银洁能热电有限责任公司100%；靖远煤业工程勘察设计有限公司100%；甘肃晶虹储运有限公司100%,29.66亿元,人民币,否,无,靖煤集团
000552,靖远煤电,2012-05-03,N949170211,金融界,靖远煤电,靖煤集团,白银洁能热电有限责任公司、靖远煤业工程勘察设计有限公司、甘肃晶虹储运有限公司100%的股权，红会一矿、红会四矿、魏家地矿、大水头矿、宝积山矿的经营性资产及负债，煤炭运销公司、物资供应公司、设备租赁公司等煤炭辅助生产单位的经营性资产及负债,白银洁能热电有限责任公司100%；靖远煤业工程勘察设计有限公司100%；甘肃晶虹储运有限公司100%,29.66亿元,人民币,否,无,靖煤集团
000552,靖远煤电,2012-05-03,P228839419,网易,靖远煤电,靖煤集团,白银洁能热电有限责任公司、靖远煤业工程勘察设计有限公司、甘肃晶虹储运有限公司100%的股权，红会一矿、红会四矿、魏家地矿、大水头矿、宝积山矿的经营性资产及负债，煤炭运销公司、物资供应公司、设备租赁公司等煤炭辅助生产单位的经营性资产及负债,白银洁能热电有限责任公司100%；靖远煤业工程勘察设计有限公司100%；甘肃晶虹储运有限公司100%,29.66亿元,人民币,否,无,靖煤集团
000552,靖远煤电,2019-05-27,E1238682175,金融界,靖远煤电,靖煤集团,景泰煤业60%的股权,60%,6025.986万元,人民币,否,无,靖煤集团
000552,靖远煤电,2019-08-24,M1919080879,金融界,靖远煤电,无,刘化集团土地资产,0,0,未知,否,无,刘化集团土地资产
000552,靖远煤电,2019-08-24,M1919080880,和讯网,靖远煤电,无,刘化集团土地资产,0,0,未知,否,无,刘化集团土地资产
000552,靖远煤电,2019-11-20,L1248528163,和讯网,靖远煤电,靖煤集团,兴安公司100%股权,100%,160万元,人民币,否,无,靖煤集团
000553,沙隆达A,2012-05-14,G1174953757,腾讯网,沙隆达,中国农化总公司,江苏安邦80.93%股权，江苏淮化70%股权,江苏安邦80.93%；江苏淮化70%,0,未知,否,无,中国农化总公司
000553,沙隆达A,2012-11-07,L1220505910,21CN财经频道,沙隆达,中国农化总公司,江苏安邦80.93%股权，江苏淮化70%股权,江苏安邦80.93%；江苏淮化70%,0,未知,否,重组失败,中国农化总公司
000553,沙隆达A,2012-11-07,L1220505911,网易,沙隆达,中国农化总公司,江苏安邦80.93%股权，江苏淮化70%股权,江苏安邦80.93%；江苏淮化70%,0,未知,否,重组失败,中国农化总公司
000553,沙隆达A,2013-11-20,G231878043,中国网,Celsius,无,沙隆达股权,25.00%,7.00元/股,港元,否,无,沙隆达股权
000553,沙隆达A,2015-09-09,K181340551,新财界,沙隆达,中国农化新加坡公司和其他第三方股东,农化类资产,0,0,未知,否,无,农化类资产
000553,沙隆达A,2016-09-13,R554092636,汇金网,沙隆达,中国农化,ADAMA(安道麦)100%股权,100.00%,185.67亿元,人民币,否,无,中国农化
000553,沙隆达A,2016-09-13,M149625254,新浪,湖北沙隆达,无,以色列Adama Agricultural Solutions,0,27.9亿元,美元,否,无,以色列Adama Agricultural Solutions
000553,沙隆达A,2016-09-13,D1540848360,中国证券网,沙隆达,中国农化,ADAMA(安道麦)100%股权,100.00%,185.67亿元,人民币,否,无,中国农化
000553,沙隆达A,2016-09-13,Q1241193672,中金在线,沙隆达,中国农化,ADAMA(安道麦)100%股权,100.00%,185.67亿元,人民币,否,无,中国农化
000553,沙隆达A,2016-09-13,Q1241193673,中证网,沙隆达,中国农化,ADAMA(安道麦)100%股权,100.00%,185.67亿元,人民币,否,无,中国农化
000553,沙隆达A,2016-09-14,D1540848361,中国证券网,沙隆达,中国农化,ADAMA(安道麦)100%股权,100.00%,185.67亿元,人民币,否,无,中国农化
000553,沙隆达A,2016-09-14,K1825853512,环球网,沙隆达,中国农化,ADAMA(安道麦)100%股权,100.00%,185.67亿元,人民币,否,无,中国农化
000553,沙隆达,2019-01-10,H2040302655,中国网,沙隆达,辉丰股份,与农用化学品或农化中间产品的研发、生产、制剂、销售以及市场营销相关的资产,0,0,未知,否,无,辉丰股份
000553,沙隆达,2019-01-10,H2040302656,搜狐财经,沙隆达,辉丰股份,与农用化学品或农化中间产品的研发、生产、制剂、销售以及市场营销相关的资产,0,0,未知,否,无,辉丰股份
000554,泰山石油,2001-04-24,H1534292934,北方网,,中石化,泰山石油,0,0,未知,是,无,中石化
000555,神州信息,2014-07-22,K1913471014,东方财富网,神州信息,冯健刚等,中农信达100%股权,100.00%,7.1亿元,人民币,否,无,冯健刚等
000555,神州信息,2014-07-22,M1305836200,网易,神州信息,冯健刚等,中农信达100%股权,100.00%,7.1亿元,人民币,否,无,冯健刚等
000555,神州信息,2014-07-22,M1305836198,凤凰财经,神州信息,冯健刚等,中农信达100%股权,100.00%,7.1亿元,人民币,否,无,冯健刚等
000555,神州信息,2014-07-22,E473715070,全景网,神州信息,冯健刚等,中农信达100%股权,100.00%,7.1亿元,人民币,否,无,冯健刚等
000555,神州信息,2014-07-22,M1305836199,搜狐财经,神州信息,冯健刚等,中农信达100%股权,100.00%,7.1亿元,人民币,否,无,冯健刚等
000555,神州信息,2014-07-22,L1180930430,网易,神州信息,冯健刚等,中农信达100%股权,100.00%,7.1亿元,人民币,否,无,冯健刚等
