,chapter,word,count
4934,6,沙漠,1
4935,6,没什么,4
4936,6,没容,1
4937,6,没有,16
4938,6,沸腾,1
4939,6,法律,1
4940,6,注意,4
4941,6,泪光,1
4942,6,泪花,1
4943,6,洋溢着,1
4944,6,流浪,1
4945,6,海军,2
4946,6,消息,4
4947,6,消沉,1
4948,6,涌出,1
4949,6,深深感动,1
4950,6,清澈,1
4951,6,渐渐,3
4952,6,渔夫,3
4953,6,温柔,1
4954,6,渴望,1
4955,6,满嘴,1
4956,6,满意,2
4957,6,满肚子,1
4958,6,潇洒不羁,1
4959,6,激愤,1
4960,6,激昂,1
4961,6,灌输,1
4962,6,火车,1
4963,6,灯读,1
4964,6,灰暗,1
4965,6,灰色,1
4966,6,点头,2
4967,6,点点头,2
4968,6,烈女传,1
4969,6,热得,1
4970,6,热烈,3
4971,6,煞有介事,1
4972,6,煤油灯,1
4973,6,照例,1
4974,6,照常上课,1
4975,6,照旧,1
4976,6,煽动,2
4977,6,熟悉,1
4978,6,燃烧,1
4979,6,爱国,5
4980,6,爱国热情,1
4981,6,爱情,2
4982,6,父亲,2
4983,6,爽朗,1
4984,6,物件,1
4985,6,狠狠,1
4986,6,狡猾,2
4987,6,独自,1
4988,6,猛地,3
4989,6,率直,1
4990,6,率领,1
4991,6,玩艺,1
4992,6,环视,1
4993,6,理想,1
4994,6,瑰丽,1
4995,6,甘泉,1
4996,6,生活,2
4997,6,电报,1
4998,6,男女,1
4999,6,男男女女,1
5000,6,男盗女娼,1
5001,6,疲倦,1
5002,6,疲劳,1
5003,6,瘦瘦的,1
5004,6,白面书生,1
5005,6,皮带,1
5006,6,目不转睛,1
5007,6,盯余敬,2
5008,6,相离,1
5009,6,看一遍,1
5010,6,看出,1
5011,6,看好,1
5012,6,看看,1
5013,6,看着,4
5014,6,看见,4
5015,6,看过,1
5016,6,真是,1
5017,6,真的,2
5018,6,眨动,4
5019,6,眯着眼,1
5020,6,眼中,1
5021,6,眼光,3
5022,6,眼泪,2
5023,6,眼皮,2
5024,6,眼皮子,1
5025,6,眼看,1
5026,6,眼睛,5
5027,6,着眼,1
5028,6,睡着,1
5029,6,睫毛,1
5030,6,瞎胡闹,1
5031,6,矜持,1
5032,6,知道,12
5033,6,短短,1
5034,6,研究,1
5035,6,破车,1
5036,6,碰到,1
5037,6,碰见,1
5038,6,示威,2
5039,6,示威游行,1
5040,6,社会,3
5041,6,神态,1
5042,6,秋日,1
5043,6,秦皇岛,6
5044,6,称为,1
5045,6,空虚,1
5046,6,穿着,1
5047,6,突然,6
5048,6,窗外,1
5049,6,窗纸,1
5050,6,立刻,3
5051,6,站住脚,1
5052,6,竟敢,1
5053,6,竟有,1
5054,6,笑嘻嘻,1
5055,6,笑容,2
5056,6,笑容满面,1
5057,6,笑笑,1
5058,6,笑面虎,2
5059,6,第一堂,1
5060,6,等待,2
5061,6,答话,1
5062,6,简短,1
5063,6,算账,1
5064,6,紧张,1
5065,6,紧紧,1
5066,6,红了脸,1
5067,6,纸烟,1
5068,6,绅士,1
5069,6,经常,1
5070,6,绝对,1
5071,6,绿洲,1
5072,6,缠绵,2
5073,6,罢课,1
5074,6,罪恶,1
5075,6,羊肉,1
5076,6,美丽,1
5077,6,群众,2
5078,6,翻着,1
5079,6,老人,1
5080,6,老头,2
5081,6,老师,2
5082,6,考虑,1
5083,6,聪明,1
5084,6,肃静,1
5085,6,肇基,1
5086,6,背着,1
5087,6,能够,2
5088,6,脊背,1
5089,6,脑袋瓜,2
5090,6,脸上,3
5091,6,脸色,1
5092,6,腐朽,1
5093,6,腼腆,1
5094,6,自有办法,1
5095,6,自由,3
5096,6,臭味,1
5097,6,艺术,1
5098,6,苦难,1
5099,6,营口,1
5100,6,落到,1
5101,6,葫芦,1
5102,6,蒋介石,1
5103,6,蜘蛛网,1
5104,6,街上,1
5105,6,街头,1
5106,6,衣服,1
5107,6,表哥,1
5108,6,衰老,1
5109,6,衰颓,1
5110,6,袖子,1
5111,6,袖手旁观,1
5112,6,装满,1
5113,6,要求,1
5114,6,见过,1
5115,6,解决,1
5116,6,解雇,1
5117,6,认为,1
5118,6,讨厌,1
5119,6,讲干,1
5120,6,讲话,1
5121,6,设备简陋,1
5122,6,诡谲,1
5123,6,说不出,1
5124,6,说完,2
5125,6,说明,1
5126,6,说话,4
5127,6,说起,1
5128,6,说闲话,1
5129,6,请愿,2
5130,6,读读,1
5131,6,课堂,2
5132,6,调皮,1
5133,6,谈出,1
5134,6,谈吐,1
5135,6,谈话,1
5136,6,谈谈,2
5137,6,货色,1
5138,6,赤党,1
5139,6,赤党定,1
5140,6,赫然,1
5141,6,走屋,1
5142,6,走掉,1
5143,6,走进,2
5144,6,赶快,1
5145,6,起头,1
5146,6,起来,4
5147,6,起架,1
5148,6,起身,2
5149,6,趴在,1
5150,6,跋涉,1
5151,6,跟前,1
5152,6,跟着,1
5153,6,蹒跚,1
5154,6,身上,3
5155,6,身子,1
5156,6,身边,1
5157,6,车站,1
5158,6,轻轻,1
5159,6,轻轻地,1
5160,6,迁怒于,1
5161,6,过去,1
5162,6,迈着,1
5163,6,还要,2
5164,6,这位,3
5165,6,这十来,1
5166,6,这才,1
5167,6,这是,2
5168,6,这种,2
5169,6,进关,1
5170,6,进屋,1
5171,6,进攻,1
5172,6,进来,2
5173,6,进行,1
5174,6,连珠炮,1
5175,6,连连,1
5176,6,送礼,1
5177,6,逃到,1
5178,6,逃难,1
5179,6,逐渐,1
5180,6,递给,1
5181,6,道静,53
5182,6,邂逅,1
5183,6,那天,1
5184,6,那连,1
5185,6,邮局,1
5186,6,邮差,1
5187,6,邮政局,2
5188,6,郁郁寡欢,1
5189,6,里心,1
5190,6,锦州,1
5191,6,长住,1
5192,6,长春,1
5193,6,长长的,1
5194,6,门口,1
5195,6,门外,2
5196,6,门来,1
5197,6,门边,1
5198,6,闪着,1
5199,6,闭聊余敬,1
5200,6,问去,1
5201,6,问得,1
5202,6,问熟,1
5203,6,问话,1
5204,6,问道,1
5205,6,问题,1
5206,6,闲不住,1
5207,6,闷气,1
5208,6,阴惨,1
5209,6,阴暗,1
5210,6,附近,2
5211,6,陌生,3
5212,6,陷在,1
5213,6,随便,1
5214,6,隐隐,1
5215,6,难忘,1
5216,6,难过,2
5217,6,霉烂,1
5218,6,霹雳,1
5219,6,青年,6
5220,6,青年人,3
5221,6,静悄悄,2
5222,6,静止,1
5223,6,静静地,1
5224,6,非常,2
5225,6,靠近,1
5226,6,面前,4
5227,6,顶撞,1
5228,6,顺便,1
5229,6,顿开茅塞,1
5230,6,领着,1
5231,6,颤声,1
5232,6,风俗,1
5233,6,风化,1
5234,6,风声,1
5235,6,风姿,1
5236,6,风暴,1
5237,6,风波,1
5238,6,飞到,1
5239,6,飞机,2
5240,6,飞机场,1
5241,6,饱经忧患,1
5242,6,骆驼,1
5243,6,高高地,1
5244,6,魅力,1
5245,6,麻木,2
5246,6,黄脸,1
5247,6,黑漆一团,1
5248,6,默想,1
5249,6,默默地,1
5250,6,默默无言,1
5251,6,黯旧,1
5252,6,鼻子,1
5253,7,一下,11
5254,7,一下子,3
5255,7,一个劲地,1
5256,7,一九三一年,1
5257,7,一伙,1
5258,7,一会,1
5259,7,一会儿,3
5260,7,一会儿站,1
5261,7,一位,2
5262,7,一共,1
5263,7,一列,1
5264,7,一口气,1
5265,7,一句,1
5266,7,一只,1
5267,7,一号,1
5268,7,一回,1
5269,7,一声,2
5270,7,一大,1
5271,7,一套,1
5272,7,一字一句,1
5273,7,一定,4
5274,7,一封,1
5275,7,一开,1
5276,7,一张,3
5277,7,一批,1
5278,7,一把,2
5279,7,一抹,1
5280,7,一招,1
5281,7,一早,2
5282,7,一映,1
5283,7,一条,1
5284,7,一根,2
5285,7,一次,1
5286,7,一点钟,1
5287,7,一片,2
5288,7,一看,1
5289,7,一眼,1
5290,7,一睁,1
5291,7,一瞥,1
5292,7,一种,1
5293,7,一纵,1
5294,7,一股,1
5295,7,一起,10
5296,7,一边,1
5297,7,一遍,1
5298,7,一闪,2
5299,7,一间,1
5300,7,一阵,6
5301,7,一霎间,1
5302,7,一齐,1
5303,7,七八个,1
5304,7,万岁,1
5305,7,万马奔腾,1
5306,7,三一八,2
5307,7,三个,4
5308,7,三十,1
5309,7,三号,1
5310,7,三声,1
5311,7,三天三夜,1
5312,7,上击,1
5313,7,上千,1
5314,7,上午,1
5315,7,上挥,1
5316,7,上时,1
5317,7,上来,3
5318,7,上海,1
5319,7,上空,2
5320,7,下午,1
5321,7,下去,1
5322,7,下来,1
5323,7,不下于,1
5324,7,不以为然,1
5325,7,不会,1
5326,7,不停,1
5327,7,不变,1
5328,7,不可,1
5329,7,不同寻常,1
5330,7,不小,1
5331,7,不幸,1
5332,7,不得不,1
5333,7,不慌不忙,1
5334,7,不断,2
5335,7,不是,5
5336,7,不知,1
5337,7,不算,1
5338,7,不老罗,1
5339,7,不能,3
5340,7,不行,2
5341,7,不要,4
5342,7,不见,2
5343,7,不远,1
5344,7,专门,1
5345,7,世界,1
5346,7,东三省,2
5347,7,东倒西歪,1
5348,7,东北,1
5349,7,东西,3
5350,7,丢掉,1
5351,7,两个,16
5352,7,两位,5
5353,7,两口,1
5354,7,两扇,1
5355,7,严厉,1
5356,7,丧家之犬,1
5357,7,丧钟,1
5358,7,中华民族,4
5359,7,中华路,1
5360,7,中国,2
5361,7,中大,1
5362,7,中央党部,1
5363,7,中央大学,2
5364,7,中山路,1
5365,7,中年人,1
5366,7,中立区,2
5367,7,为国为民,1
5368,7,主义,1
5369,7,主人,1
5370,7,主意,1
5371,7,举起,1
5372,7,之下,1
5373,7,之声,1
5374,7,九一八,1
5375,7,九一八事变,1
5376,7,也许,3
5377,7,争取,1
5378,7,争辩,1
5379,7,事情,1
5380,7,事连个,1
5381,7,二十五日,1
5382,7,二百多个,1
5383,7,互相,4
5384,7,五六个,1
5385,7,五号,2
5386,7,交换条件,1
5387,7,交涉,1
5388,7,交给,2
5389,7,交谈起来,1
5390,7,亮亮的,1
5391,7,亮光,1
5392,7,亲人,1
5393,7,人一见,1
5394,7,人俩,1
5395,7,人全,1
5396,7,人小,1
5397,7,人心,1
5398,7,人民,4
5399,7,人皱,1
5400,7,人立,1
5401,7,人群,3
5402,7,今天上午,1
5403,7,仍然,1
5404,7,从上到下,1
5405,7,仔细,1
5406,7,他俩,1
5407,7,他红涨,1
5408,7,他闭,1
5409,7,代表,4
5410,7,以后,1
5411,7,以来,1
5412,7,份告,1
5413,7,仿佛,9
5414,7,休息,3
5415,7,优待,3
5416,7,会客室,1
5417,7,会议,1
5418,7,传到,5
5419,7,传单,3
5420,7,传过来,1
5421,7,伤亡,1
5422,7,伴着,1
5423,7,伸手,1
5424,7,伸着,1
5425,7,似乎,4
5426,7,低声,4
5427,7,低头,1
5428,7,低沉,1
5429,7,体育馆,1
5430,7,佩戴,1
5431,7,依旧,1
5432,7,保护,5
5433,7,信任,1
5434,7,倒下,1
5435,7,借住,1
5436,7,借口,1
5437,7,值得,1
5438,7,做好,1
5439,7,停歇,1
5440,7,停止,1
5441,7,健壮,1
5442,7,像是,1
5443,7,儒雅,1
5444,7,充分,1
5445,7,充满,1
5446,7,先对,1
5447,7,先生,1
5448,7,光下,1
5449,7,光照,1
5450,7,党部,1
5451,7,全副武装,1
5452,7,全团,1
5453,7,全国,2
5454,7,全搁,1
5455,7,全部,2
5456,7,公函,2
5457,7,共产党,1
5458,7,关着,1
5459,7,关进,1
5460,7,兴冲冲,1
5461,7,兴奋,1
5462,7,具体,1
5463,7,内为,1
5464,7,再次,1
5465,7,写下,1
5466,7,写个,1
5467,7,写信,1
5468,7,军官,1
5469,7,军警,2
5470,7,军队,3
5471,7,冰冷,1
5472,7,冲进去,1
5473,7,决定,3
5474,7,冷得,1
5475,7,冷静,2
5476,7,冻僵,1
5477,7,准保,1
5478,7,准备,1
5479,7,凉风,1
5480,7,几个,5
5481,7,几乎,1
5482,7,几千,1
5483,7,几千里,1
5484,7,几声,1
5485,7,几挺,1
5486,7,几棵,1
5487,7,几颗,1
5488,7,凳子,1
5489,7,凶狠,1
5490,7,出兵,1
5491,7,出卖,3
5492,7,出去,2
5493,7,出发,6
5494,7,出来,7
5495,7,出现,3
5496,7,出远门,1
5497,7,分工,1
5498,7,分析,1
5499,7,划分,1
5500,7,划着,1
5501,7,列车,2
5502,7,刚一到,1
5503,7,刚刚,3
5504,7,刚才,4
5505,7,利益,1
5506,7,别处,1
5507,7,刮过来,1
5508,7,到来,1
5509,7,制止,2
5510,7,制裁,2
5511,7,制造,1
5512,7,刺刀,3
5513,7,刽子手,1
5514,7,前来,3
5515,7,剩下,2
5516,7,劝告,1
5517,7,办公室,1
5518,7,办法,1
5519,7,加上,1
5520,7,加以,2
5521,7,加派,1
5522,7,动不动,1
5523,7,动向,1
5524,7,动武,1
5525,7,动身,1
5526,7,北京大学,4
5527,7,北大,18
5528,7,北平,3
5529,7,北戴河,1
5530,7,十一月,2
5531,7,十一点,3
5532,7,十二月,2
5533,7,十几分钟,1
5534,7,十来个,1
5535,7,千百万,1
5536,7,千辛万苦,1
5537,7,千钧一发,1
5538,7,午夜,1
5539,7,半晌,3
5540,7,半点钟,1
5541,7,单独,1
5542,7,卖国,4
5543,7,南下,8
5544,7,南京,14
5545,7,南京城,2
5546,7,南京市,1
5547,7,南京政府,2
5548,7,卧轨,1
5549,7,卫兵,3
5550,7,卫去,1
5551,7,卫戍,13
5552,7,印刷,2
5553,7,厉声,1
5554,7,压迫,2
5555,7,原来,4
5556,7,原野,4
5557,7,参谋长,8
5558,7,又惊又喜,1
5559,7,双手,1
5560,7,双目,1
5561,7,反动,10
5562,7,反动派,1
5563,7,反对,6
5564,7,反有,1
5565,7,发出,1
5566,7,发生,3
5567,7,取得,1
5568,7,变化,1
5569,7,变得,2
5570,7,口号,2
5571,7,口号声,3
5572,7,口吻,2
5573,7,只见,1
5574,7,只顾,1
5575,7,召唤,1
5576,7,可不,1
5577,7,可能,1
5578,7,可靠,1
5579,7,司令,5
5580,7,司令部,14
5581,7,司法部,1
5582,7,叹一口气,1
5583,7,吃饭,1
5584,7,合着,1
5585,7,同学,26
5586,7,同样,1
5587,7,名叫,2
5588,7,名字,3
5589,7,后来,1
5590,7,后面,1
5591,7,向前,1
5592,7,向外,1
5593,7,向贵,1
5594,7,吩咐,1
5595,7,听不清,1
5596,7,听到,1
5597,7,听见,2
5598,7,启发,1
5599,7,吱呀,1
5600,7,吼叫,2
5601,7,吼声,1
5602,7,呆呆地,1
5603,7,呐喊,1
5604,7,呜呜,1
5605,7,呻吟,2
5606,7,呼号,2
5607,7,呼吸,1
5608,7,呼呼,1
5609,7,呼啸,1
5610,7,呼喊,1
5611,7,呼喊声,3
5612,7,呼声,1
5613,7,命令,3
5614,7,命运,1
5615,7,咳嗽,1
5616,7,哀美顿,1
5617,7,哈欠,1
5618,7,响声,3
5619,7,响彻,1
5620,7,响起,1
5621,7,唤醒,1
5622,7,唯独,1
5623,7,唱起来,1
5624,7,唱起歌,2
5625,7,商量,1
5626,7,喊一声,3
5627,7,喊叫,1
5628,7,喊声,7
5629,7,喊话,1
5630,7,喧嚷,1
5631,7,嗓门,1
5632,7,嘉川,60
5633,7,囚笼,1
5634,7,四个,13
5635,7,四号,1
5636,7,回头,1
5637,7,回来,3
5638,7,回身,1
5639,7,回过,2
5640,7,团到,1
5641,7,团印,1
5642,7,团许,1
5643,7,困难,1
5644,7,围拢,1
5645,7,围着,1
5646,7,囹圄,1
5647,7,国民党,1
5648,7,国民政府,1
5649,7,国联,2
5650,7,国际共管,2
5651,7,图谋不轨,2
5652,7,圆圆的,1
5653,7,圆脸,1
5654,7,地上,3
5655,7,地向,1
5656,7,地响,1
5657,7,地围,1
5658,7,地方,2
5659,7,地望,2
5660,7,地用,1
5661,7,地说,5
5662,7,坐在,4
5663,7,坚决,1
5664,7,城头,1
5665,7,城市,1
5666,7,墙壁,2
5667,7,墙角,1
5668,7,士兵,8
5669,7,声中,1
5670,7,声大,1
5671,7,声明,1
5672,7,声望去,1
5673,7,声音,7
5674,7,处在,1
5675,7,复函,1
5676,7,复杂,1
5677,7,外交政策,1
5678,7,外交部,1
5679,7,外面,9
5680,7,多么,1
5681,7,多半,1
5682,7,多好,1
5683,7,多月,1
5684,7,够用,1
5685,7,够重,1
5686,7,大伙,1
5687,7,大声,1
5688,7,大学生,1
5689,7,大家,2
5690,7,大方,8
5691,7,大旗,1
5692,7,大概,2
5693,7,大衣,1
5694,7,大门,6
5695,7,大队,3
5696,7,天快,1
5697,7,天明,2
5698,7,天津,1
5699,7,天空,1
5700,7,天边,3
5701,7,太原,1
5702,7,太天真,1
5703,7,太累,1
5704,7,夫子庙,1
5705,7,头上,1
5706,7,头脑,1
5707,7,夸耀,1
5708,7,夹杂,1
5709,7,夹杂着,1
5710,7,奇怪,1
5711,7,奔走,1
5712,7,奔跑,1
5713,7,奔驰,2
5714,7,好不好,2
5715,7,好像,2
5716,7,好好,1
5717,7,好险,1
5718,7,如出一辙,1
5719,7,妄语,1
5720,7,妥协,1
5721,7,威示,1
5722,7,子弹,1
5723,7,孤单,1
5724,7,学校,4
5725,7,学生,12
5726,7,学生会,3
5727,7,宁带,1
5728,7,宁正,1
5729,7,宁都,2
5730,7,安置,1
5731,7,安详,1
5732,7,安谧,1
5733,7,完全,2
5734,7,宣传,1
5735,7,宣传品,1
5736,7,害怕,1
5737,7,家伙,5
5738,7,宽宽的,1
5739,7,宽阔,1
5740,7,密布,1
5741,7,寒冷,3
5742,7,寒风,1
5743,7,对付,1
5744,7,对准,3
5745,7,对手,1
5746,7,对面,1
5747,7,将予,1
5748,7,将要,1
5749,7,将身,1
5750,7,尊驾,1
5751,7,小伙子,2
5752,7,小凳,1
5753,7,小声,1
5754,7,小方洞,1
5755,7,小树,1
5756,7,小桌,1
5757,7,小汽车,1
5758,7,小河,1
5759,7,小监,1
5760,7,小纸,1
5761,7,小纸团,1
5762,7,尖锐,1
5763,7,尤其,1
5764,7,就此结束,1
5765,7,就算,1
5766,7,就要,3
5767,7,层层,1
5768,7,屈服,1
5769,7,屋里,1
5770,7,屋顶,1
5771,7,展开,2
5772,7,山洪,1
5773,7,山海关,1
5774,7,岗哨,1
5775,7,工人,1
5776,7,巨响,1
5777,7,巨雷,1
5778,7,巨风,1
5779,7,已经,5
5780,7,帝国主义,7
5781,7,带领,1
5782,7,帮忙,1
5783,7,年轻,1
5784,7,年长,1
5785,7,并不等于,1
5786,7,并肩,1
5787,7,幸福,1
5788,7,广泛,1
5789,7,广阔,2
5790,7,应当,1
5791,7,底下,1
5792,7,建议,2
5793,7,开了个,1
5794,7,开枪,3
5795,7,开炮,1
5796,7,异乡,1
5797,7,异常,3
5798,7,当中,1
5799,7,当局,1
5800,7,当机立断,1
5801,7,当然,4
5802,7,征服,1
5803,7,很快,1
5804,7,徐辉,4
5805,7,得意之色,1
5806,7,微合,1
5807,7,微弱,1
5808,7,微微一笑,4
5809,7,微笑,2
5810,7,心跳,2
5811,7,心里,2
5812,7,必要,1
5813,7,忍住,1
5814,7,忍无可忍,1
5815,7,忘冷,1
5816,7,忙乱,1
5817,7,忧郁,1
5818,7,快到,2
5819,7,念下去,1
5820,7,念道,1
5821,7,忽明忽灭,1
5822,7,忽然,8
5823,7,怀疑,1
5824,7,态度,2
5825,7,怎么回事,1
5826,7,怒吼,1
5827,7,思考,1
5828,7,急急,2
5829,7,总指挥,2
5830,7,恐吓,1
5831,7,恐怕,4
5832,7,恐怖,1
5833,7,恶浊,1
5834,7,悲壮,2
5835,7,悲昂,1
5836,7,悲郁,1
5837,7,情况,7
5838,7,情况严重,1
5839,7,情景,1
5840,7,惊人,1
5841,7,惊疑,1
5842,7,惊醒,2
5843,7,惨案,1
5844,7,惨淡,2
5845,7,想到,3
5846,7,想想,4
5847,7,想法,2
5848,7,想着,1
5849,7,想起,1
5850,7,惹恼,1
5851,7,愈加,1
5852,7,愈来愈,1
5853,7,意思,1
5854,7,意见,1
5855,7,愣住,1
5856,7,愤怒,2
5857,7,愤慨,1
5858,7,慌忙,2
5859,7,慢慢,1
5860,7,慢慢说,1
5861,7,成功,1
5862,7,成群,1
5863,7,成贤街,2
5864,7,我代,1
5865,7,我念,1
5866,7,我来,1
5867,7,战友,1
5868,7,战胜,1
5869,7,戴戴,1
5870,7,房上,1
5871,7,房里,5
5872,7,房间,2
5873,7,房顶,1
5874,7,所有,1
5875,7,所谓,1
5876,7,手中,2
5877,7,手握,1
5878,7,手擦额,1
5879,7,手电筒,1
5880,7,手表,1
5881,7,才女,1
5882,7,打了个,1
5883,7,打倒,7
5884,7,打击,1
5885,7,打听,1
5886,7,打开,2
5887,7,打电报,1
5888,7,打起,2
5889,7,打进去,2
5890,7,打量,1
5891,7,扛着,1
5892,7,扣留,1
5893,7,扬言,1
5894,7,扭头,1
5895,7,扭过,1
5896,7,把头,1
5897,7,抑制,1
5898,7,投降,1
5899,7,抗日,2
5900,7,抗日救国,1
5901,7,抢过来,1
5902,7,报告,5
5903,7,抬起头来,1
5904,7,抱定,1
5905,7,抵京,1
5906,7,抵抗,2
5907,7,抹抹,1
5908,7,押孝陵,1
5909,7,押送,1
5910,7,拂晓,1
5911,7,担子,2
5912,7,拉住,2
5913,7,拉拉,2
5914,7,拉着,1
5915,7,拉过,1
5916,7,拍卖,1
5917,7,拒绝,1
5918,7,招呼,1
5919,7,拥抱着,1
5920,7,拥挤,1
5921,7,拦住,1
5922,7,拱手,2
5923,7,拳头,5
5924,7,拾起,1
5925,7,拿走,1
5926,7,拿过,1
5927,7,指挥官,1
5928,7,挤铁,1
5929,7,挥挥激,1
5930,7,捆绑,1
5931,7,捎信,1
5932,7,捏住,1
5933,7,换得,1
5934,7,掌握,1
5935,7,掏出,1
5936,7,掠过,1
5937,7,接到,1
5938,7,接见,1
5939,7,接过,1
5940,7,推醒,1
5941,7,提出抗议,1
5942,7,提议,2
5943,7,握住,4
5944,7,搜遍,1
5945,7,搬运,2
5946,7,摇摇,1
5947,7,摇摇头,4
5948,7,摘下来,1
5949,7,撞击,1
5950,7,撞坏,1
5951,7,支成,1
5952,7,支架,1
5953,7,收兵,2
5954,7,收敛,1
5955,7,攻击,1
5956,7,放出,1
5957,7,放在,1
5958,7,政府,12
5959,7,效力,1
5960,7,敌人,3
5961,7,敏捷地,1
5962,7,救出,4
5963,7,散开,1
5964,7,散操,1
5965,7,敲响,1
5966,7,敲墙,1
5967,7,整个,4
5968,7,整理,1
5969,7,斗争,4
5970,7,新闻记者,1
5971,7,方洞,1
5972,7,方面,2
5973,7,旁边,1
5974,7,旅客,2
5975,7,旗子,1
5976,7,无法,1
5977,7,无用,1
5978,7,无非,1
5979,7,日本,5
5980,7,时刻,2
5981,7,时心,1
5982,7,昂扬,1
5983,7,明亮,2
5984,7,明显,1
5985,7,昏夜成,2
5986,7,昏暗,1
5987,7,昏胀,1
5988,7,星星,1
5989,7,昨竟,1
5990,7,是从,1
5991,7,显出,1
5992,7,显得,4
5993,7,景物,2
5994,7,暂时,3
5995,7,暖气,1
5996,7,暴徒,1
5997,7,更加,2
5998,7,更大,1
5999,7,曾经,1
6000,7,最后,5
6001,7,最大,1
6002,7,最小,1
6003,7,最能,1
6004,7,有人,4
6005,7,有何贵干,1
6006,7,有利,1
6007,7,有利有弊,1
6008,7,有力,2
6009,7,有名,1
6010,7,有如,1
6011,7,有点,1
6012,7,有点儿,1
6013,7,有节,1
6014,7,朋友,1
6015,7,望去,2
6016,7,望望,4
6017,7,望见,1
6018,7,朦胧,1
6019,7,木板,1
6020,7,木板床,1
6021,7,木牌,1
6022,7,机关枪,3
6023,7,机枪,1
6024,7,机灵,1
6025,7,机警,2
6026,7,杀气腾腾,2
6027,7,杂乱,1
6028,7,杂沓,1
6029,7,李孟瑜,17
6030,7,条件,1
6031,7,条子,3
6032,7,来个,1
6033,7,来京,1
6034,7,来到,3
6035,7,来念,1
6036,7,来来往往,2
6037,7,来说,1
6038,7,杨旭,15
6039,7,杨旭人,2
6040,7,杨旭向,1
6041,7,杨旭拉到,1
6042,7,杭州,1
6043,7,板壁,1
6044,7,极力,1
6045,7,枪弹,2
6046,7,枪栓,2
6047,7,标语,3
6048,7,桌上,1
6049,7,梦寐,1
6050,7,棉布,1
6051,7,棉被,1
6052,7,横躺竖卧,1
6053,7,欣喜,1
6054,7,正伦,1
6055,7,正在,1
6056,7,正疾,1
6057,7,正街,1
6058,7,正颜厉色,1
6059,7,此刻,2
6060,7,此时,1
6061,7,此行,1
6062,7,步枪,1
6063,7,武力,1
6064,7,武器,2
6065,7,武有,1
6066,7,武装,1
6067,7,死寂,1
6068,7,每个,1
6069,7,每人,1
6070,7,比较,2
6071,7,毫不理会,1
6072,7,毫不迟疑,1
6073,7,毫无所惧,1
6074,7,民众,4
6075,7,气力,1
6076,7,气势汹汹,1
6077,7,气味,1
6078,7,永远,2
6079,7,汗水,2
6080,7,污脏,1
6081,7,沉入,1
6082,7,沉寂,1
6083,7,沉思,5
6084,7,沉沉的,1
6085,7,沉着,1
6086,7,沉睡,1
6087,7,沉稳,1
6088,7,沉重,2
6089,7,沙包,1
6090,7,沙发,1
6091,7,没出,1
6092,7,没完,1
6093,7,没有,9
6094,7,沮丧,1
6095,7,治安,1
6096,7,泪水,2
6097,7,洋火,2
6098,7,洪涛,7
6099,7,洪钟,1
6100,7,活泼,1
6101,7,流血,1
6102,7,流血牺牲,3
6103,7,济南,1
6104,7,浩浩荡荡,1
6105,7,消息,2
6106,7,涌到,1
6107,7,深夜,1
6108,7,深深,1
6109,7,混乱,2
6110,7,淹没,1
6111,7,清晰,3
6112,7,清楚,1
6113,7,游行,2
6114,7,游行示威,1
6115,7,满眶,1
6116,7,漂亮,3
6117,7,漏出,1
6118,7,潮水,1
6119,7,潮湿,1
6120,7,激动,3
6121,7,激动人心,1
6122,7,激怒,1
6123,7,激昂,2
6124,7,激烈,1
6125,7,火药,1
6126,7,火车,2
6127,7,灯光,1
6128,7,灰暗,1
6129,7,灰色,1
6130,7,灰蒙蒙,1
6131,7,灵活,1
6132,7,炯炯,1
6133,7,点事,1
6134,7,点点头,3
6135,7,点燃,1
6136,7,点饭,1
6137,7,烟蒂,1
6138,7,热泪,1
6139,7,热血,2
6140,7,照料,1
6141,7,熄灭,1
6142,7,熟睡,1
6143,7,燃烧,1
6144,7,爆发,1
6145,7,爱国,4
6146,7,爱国运动,1
6147,7,牌子,1
6148,7,牌楼,1
6149,7,牢房,4
6150,7,牺牲,2
6151,7,犬吠,1
6152,7,犯人,1
6153,7,狂吸,1
6154,7,狭小,1
6155,7,猛地,1
6156,7,现在,5
6157,7,生痛,1
6158,7,用力,5
6159,7,甩开,1
6160,7,甩身,1
6161,7,甬道,2
6162,7,电灯,2
6163,7,电筒,1
6164,7,男同学,1
6165,7,男女,1
6166,7,留在,1
6167,7,留着,1
6168,7,疑问,1
6169,7,疲倦,1
6170,7,疾驰,1
6171,7,瘦小,2
6172,7,白净,1
6173,7,白脸,1
6174,7,白色,1
6175,7,皮鞋,1
6176,7,皱眉,1
6177,7,盈满,1
6178,7,监房,1
6179,7,监牢,2
6180,7,监狱,11
6181,7,监里,1
6182,7,直到,1
6183,7,相信,2
6184,7,相距,1
6185,7,眉飞色舞,1
6186,7,看守,2
6187,7,看守所,3
6188,7,看样子,1
6189,7,看看,2
6190,7,看着,2
6191,7,看蠢,1
6192,7,看见,1
6193,7,看起来,1
6194,7,看车,1
6195,7,真是,2
6196,7,真的,1
6197,7,眼前,2
6198,7,眼看,1
6199,7,眼睛,8
6200,7,眼里,2
6201,7,睡去,1
6202,7,睡梦,1
6203,7,睡着,2
6204,7,睡觉,1
6205,7,瞌睡,1
6206,7,瞟一眼,1
6207,7,知道,1
